image_path,Species,Sampling_Date,State,Height_Ave_cm,Pre_GSHH_NDVI,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g,is_synthetic,source_image,aug_strength,prompt_used
augmented/ID1140993511_aug0.jpg,Ryegrass_Clover,2015/8/14,Vic,2.0,0.71,4.6,2.3,16.1,23.0,20.7,True,train/ID1140993511.jpg,0.4370518569836767,"a field photograph of <ryegrassclover> pasture vegetation, natural lighting"
augmented/ID1140993511_aug1.jpg,Ryegrass_Clover,2015/8/14,Vic,2.0,0.71,4.6,2.3,16.1,23.0,20.7,True,train/ID1140993511.jpg,0.3798444791448633,"a field photograph of <ryegrassclover> pasture vegetation, natural lighting"
augmented/ID1140993511_aug2.jpg,Ryegrass_Clover,2015/8/14,Vic,2.0,0.71,4.6,2.3,16.1,23.0,20.7,True,train/ID1140993511.jpg,0.41389494948660055,"a field photograph of <ryegrassclover> pasture vegetation, natural lighting"
augmented/ID1148528732_aug0.jpg,Phalaris_Clover,2015/8/18,Vic,3.2,0.86,12.4113,0.0,28.0887,40.5,40.5,True,train/ID1148528732.jpg,0.36528392685496347,"an outdoor photo of <phalarisclover> grass, realistic, daylight"
augmented/ID1148528732_aug1.jpg,Phalaris_Clover,2015/8/18,Vic,3.2,0.86,12.4113,0.0,28.0887,40.5,40.5,True,train/ID1148528732.jpg,0.42625108000751516,"an outdoor photo of <phalarisclover> grass, realistic, daylight"
augmented/ID1148528732_aug2.jpg,Phalaris_Clover,2015/8/18,Vic,3.2,0.86,12.4113,0.0,28.0887,40.5,40.5,True,train/ID1148528732.jpg,0.4039379030119626,"an outdoor photo of <phalarisclover> grass, realistic, daylight"
augmented/ID1148666289_aug0.jpg,Phalaris_Ryegrass_Clover,2015/6/26,Vic,3.5,0.81,4.0923,14.3231,21.4846,39.9,25.5769,True,train/ID1148666289.jpg,0.42786264786305583,"a photograph of pasture vegetation, outdoor field, natural lighting"
augmented/ID1148666289_aug1.jpg,Phalaris_Ryegrass_Clover,2015/6/26,Vic,3.5,0.81,4.0923,14.3231,21.4846,39.9,25.5769,True,train/ID1148666289.jpg,0.40303536721951777,"a photograph of pasture vegetation, outdoor field, natural lighting"
augmented/ID1148666289_aug2.jpg,Phalaris_Ryegrass_Clover,2015/6/26,Vic,3.5,0.81,4.0923,14.3231,21.4846,39.9,25.5769,True,train/ID1148666289.jpg,0.35005718961279436,"a photograph of pasture vegetation, outdoor field, natural lighting"
augmented/ID1149598723_aug0.jpg,Lucerne,2015/5/7,NSW,43.0,0.87,0.0,5.3831,58.3169,63.7,58.3169,True,train/ID1149598723.jpg,0.39886057080289483,a top-down image of <lucerne> biomass in a paddock
augmented/ID1149598723_aug1.jpg,Lucerne,2015/5/7,NSW,43.0,0.87,0.0,5.3831,58.3169,63.7,58.3169,True,train/ID1149598723.jpg,0.36118677253208953,a top-down image of <lucerne> biomass in a paddock
augmented/ID1149598723_aug2.jpg,Lucerne,2015/5/7,NSW,43.0,0.87,0.0,5.3831,58.3169,63.7,58.3169,True,train/ID1149598723.jpg,0.38629807671809335,a top-down image of <lucerne> biomass in a paddock
augmented/ID1159071020_aug0.jpg,Phalaris_Clover,2015/9/30,Vic,7.0,0.74,1.3191,6.7982,46.5727,54.69,47.8918,True,train/ID1159071020.jpg,0.3739452310338059,a top-down image of <phalarisclover> biomass in a paddock
augmented/ID1159071020_aug1.jpg,Phalaris_Clover,2015/9/30,Vic,7.0,0.74,1.3191,6.7982,46.5727,54.69,47.8918,True,train/ID1159071020.jpg,0.37408715924472336,a top-down image of <phalarisclover> biomass in a paddock
augmented/ID1159071020_aug2.jpg,Phalaris_Clover,2015/9/30,Vic,7.0,0.74,1.3191,6.7982,46.5727,54.69,47.8918,True,train/ID1159071020.jpg,0.406735694368891,a top-down image of <phalarisclover> biomass in a paddock
augmented/ID1163061745_aug0.jpg,WhiteClover,2015/6/29,Tas,2.0,0.5,5.2,6.7,1.2,13.1,6.4,True,train/ID1163061745.jpg,0.3585653452067879,"a field photograph of <whiteclover> pasture vegetation, natural lighting"
augmented/ID1163061745_aug1.jpg,WhiteClover,2015/6/29,Tas,2.0,0.5,5.2,6.7,1.2,13.1,6.4,True,train/ID1163061745.jpg,0.3985990463316614,"a field photograph of <whiteclover> pasture vegetation, natural lighting"
augmented/ID1163061745_aug2.jpg,WhiteClover,2015/6/29,Tas,2.0,0.5,5.2,6.7,1.2,13.1,6.4,True,train/ID1163061745.jpg,0.35692125184683837,"a field photograph of <whiteclover> pasture vegetation, natural lighting"
augmented/ID1168534540_aug0.jpg,Fescue,2015/5/7,NSW,9.0,0.86,0.0,8.6892,55.6108,64.3,55.6108,True,train/ID1168534540.jpg,0.3628391464499763,"an outdoor photo of <fescue> grass, realistic, daylight"
augmented/ID1168534540_aug1.jpg,Fescue,2015/5/7,NSW,9.0,0.86,0.0,8.6892,55.6108,64.3,55.6108,True,train/ID1168534540.jpg,0.3975282378098732,"an outdoor photo of <fescue> grass, realistic, daylight"
augmented/ID1168534540_aug2.jpg,Fescue,2015/5/7,NSW,9.0,0.86,0.0,8.6892,55.6108,64.3,55.6108,True,train/ID1168534540.jpg,0.4049803593494944,"an outdoor photo of <fescue> grass, realistic, daylight"
augmented/ID1176292407_aug0.jpg,Ryegrass_Clover,2015/6/26,Tas,3.0,0.5,0.1308,16.7365,9.022,25.8893,9.1528,True,train/ID1176292407.jpg,0.40276737874182544,a top-down image of <ryegrassclover> biomass in a paddock
augmented/ID1176292407_aug1.jpg,Ryegrass_Clover,2015/6/26,Tas,3.0,0.5,0.1308,16.7365,9.022,25.8893,9.1528,True,train/ID1176292407.jpg,0.41065939174826294,a top-down image of <ryegrassclover> biomass in a paddock
augmented/ID1176292407_aug2.jpg,Ryegrass_Clover,2015/6/26,Tas,3.0,0.5,0.1308,16.7365,9.022,25.8893,9.1528,True,train/ID1176292407.jpg,0.4464362906007455,a top-down image of <ryegrassclover> biomass in a paddock
augmented/ID1182523622_aug0.jpg,WhiteClover,2015/6/29,Tas,2.0,0.48,3.1059,14.7193,0.6752,18.5004,3.7811,True,train/ID1182523622.jpg,0.4212948972819122,"an outdoor photo of <whiteclover> grass, realistic, daylight"
augmented/ID1182523622_aug1.jpg,WhiteClover,2015/6/29,Tas,2.0,0.48,3.1059,14.7193,0.6752,18.5004,3.7811,True,train/ID1182523622.jpg,0.3898992299997429,"an outdoor photo of <whiteclover> grass, realistic, daylight"
augmented/ID1182523622_aug2.jpg,WhiteClover,2015/6/29,Tas,2.0,0.48,3.1059,14.7193,0.6752,18.5004,3.7811,True,train/ID1182523622.jpg,0.41716869596382833,"an outdoor photo of <whiteclover> grass, realistic, daylight"
augmented/ID1183807388_aug0.jpg,Ryegrass,2015/7/1,Tas,5.0,0.7,0.0,20.9156,20.9156,41.8312,20.9156,True,train/ID1183807388.jpg,0.3938100083914504,a top-down image of <ryegrass> biomass in a paddock
augmented/ID1183807388_aug1.jpg,Ryegrass,2015/7/1,Tas,5.0,0.7,0.0,20.9156,20.9156,41.8312,20.9156,True,train/ID1183807388.jpg,0.4017575841035591,a top-down image of <ryegrass> biomass in a paddock
augmented/ID1183807388_aug2.jpg,Ryegrass,2015/7/1,Tas,5.0,0.7,0.0,20.9156,20.9156,41.8312,20.9156,True,train/ID1183807388.jpg,0.3621004195868266,a top-down image of <ryegrass> biomass in a paddock
augmented/ID1193692654_aug0.jpg,Ryegrass,2015/9/11,Tas,3.1667,0.69,0.2727,6.3317,13.4232,20.0276,13.6959,True,train/ID1193692654.jpg,0.3564025896326345,"an outdoor photo of <ryegrass> grass, realistic, daylight"
augmented/ID1193692654_aug1.jpg,Ryegrass,2015/9/11,Tas,3.1667,0.69,0.2727,6.3317,13.4232,20.0276,13.6959,True,train/ID1193692654.jpg,0.3521034260007059,"an outdoor photo of <ryegrass> grass, realistic, daylight"
augmented/ID1193692654_aug2.jpg,Ryegrass,2015/9/11,Tas,3.1667,0.69,0.2727,6.3317,13.4232,20.0276,13.6959,True,train/ID1193692654.jpg,0.405392152242448,"an outdoor photo of <ryegrass> grass, realistic, daylight"
augmented/ID1199150612_aug0.jpg,Ryegrass_Clover,2015/11/10,Tas,5.5,0.62,0.3602,40.7019,27.0146,68.0767,27.3748,True,train/ID1199150612.jpg,0.35071908389850937,"an outdoor photo of <ryegrassclover> grass, realistic, daylight"
augmented/ID1199150612_aug1.jpg,Ryegrass_Clover,2015/11/10,Tas,5.5,0.62,0.3602,40.7019,27.0146,68.0767,27.3748,True,train/ID1199150612.jpg,0.42078409465484545,"an outdoor photo of <ryegrassclover> grass, realistic, daylight"
augmented/ID1199150612_aug2.jpg,Ryegrass_Clover,2015/11/10,Tas,5.5,0.62,0.3602,40.7019,27.0146,68.0767,27.3748,True,train/ID1199150612.jpg,0.3558873766876324,"an outdoor photo of <ryegrassclover> grass, realistic, daylight"
augmented/ID1208644039_aug0.jpg,Phalaris_Clover,2015/7/1,Vic,5.0,0.79,1.55,7.75,31.0,40.3,32.55,True,train/ID1208644039.jpg,0.44054200130061283,"a field photograph of <phalarisclover> pasture vegetation, natural lighting"
augmented/ID1208644039_aug1.jpg,Phalaris_Clover,2015/7/1,Vic,5.0,0.79,1.55,7.75,31.0,40.3,32.55,True,train/ID1208644039.jpg,0.4359635400253747,"a field photograph of <phalarisclover> pasture vegetation, natural lighting"
augmented/ID1208644039_aug2.jpg,Phalaris_Clover,2015/7/1,Vic,5.0,0.79,1.55,7.75,31.0,40.3,32.55,True,train/ID1208644039.jpg,0.35708573498886537,"a field photograph of <phalarisclover> pasture vegetation, natural lighting"
augmented/ID1211362607_aug0.jpg,Ryegrass,2015/2/24,NSW,7.0,0.58,0.0,1.3446,66.5554,67.9,66.5554,True,train/ID1211362607.jpg,0.3778477263964547,"an outdoor photo of <ryegrass> grass, realistic, daylight"
augmented/ID1211362607_aug1.jpg,Ryegrass,2015/2/24,NSW,7.0,0.58,0.0,1.3446,66.5554,67.9,66.5554,True,train/ID1211362607.jpg,0.3985414499150491,"an outdoor photo of <ryegrass> grass, realistic, daylight"
augmented/ID1211362607_aug2.jpg,Ryegrass,2015/2/24,NSW,7.0,0.58,0.0,1.3446,66.5554,67.9,66.5554,True,train/ID1211362607.jpg,0.4039233931394755,"an outdoor photo of <ryegrass> grass, realistic, daylight"
augmented/ID121331988_aug0.jpg,Fescue,2015/5/7,NSW,8.0,0.75,0.0,21.05,63.15,84.2,63.15,True,train/ID121331988.jpg,0.3742997242395725,"a realistic photo of <fescue> vegetation, field setting"
augmented/ID121331988_aug1.jpg,Fescue,2015/5/7,NSW,8.0,0.75,0.0,21.05,63.15,84.2,63.15,True,train/ID121331988.jpg,0.39729729429445937,"a realistic photo of <fescue> vegetation, field setting"
augmented/ID121331988_aug2.jpg,Fescue,2015/5/7,NSW,8.0,0.75,0.0,21.05,63.15,84.2,63.15,True,train/ID121331988.jpg,0.3907059961485937,"a realistic photo of <fescue> vegetation, field setting"
augmented/ID1215977190_aug0.jpg,Ryegrass,2015/5/18,Tas,5.0,0.74,0.4068,24.8123,30.1002,55.3193,30.507,True,train/ID1215977190.jpg,0.35969308142288237,"a field photograph of <ryegrass> pasture vegetation, natural lighting"
augmented/ID1215977190_aug1.jpg,Ryegrass,2015/5/18,Tas,5.0,0.74,0.4068,24.8123,30.1002,55.3193,30.507,True,train/ID1215977190.jpg,0.39310511824063776,"a field photograph of <ryegrass> pasture vegetation, natural lighting"
augmented/ID1215977190_aug2.jpg,Ryegrass,2015/5/18,Tas,5.0,0.74,0.4068,24.8123,30.1002,55.3193,30.507,True,train/ID1215977190.jpg,0.3923578623019921,"a field photograph of <ryegrass> pasture vegetation, natural lighting"
augmented/ID1217108125_aug0.jpg,WhiteClover,2015/6/29,Tas,2.0,0.62,5.9027,8.0594,0.6811,14.6432,6.5838,True,train/ID1217108125.jpg,0.43638367483696033,"a realistic photo of <whiteclover> vegetation, field setting"
augmented/ID1217108125_aug1.jpg,WhiteClover,2015/6/29,Tas,2.0,0.62,5.9027,8.0594,0.6811,14.6432,6.5838,True,train/ID1217108125.jpg,0.3554171187232171,"a realistic photo of <whiteclover> vegetation, field setting"
augmented/ID1217108125_aug2.jpg,WhiteClover,2015/6/29,Tas,2.0,0.62,5.9027,8.0594,0.6811,14.6432,6.5838,True,train/ID1217108125.jpg,0.41534554882657915,"a realistic photo of <whiteclover> vegetation, field setting"
augmented/ID1237349078_aug0.jpg,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,2015/10/13,Vic,2.5,0.38,3.189,26.221,9.39,38.8,12.579,True,train/ID1237349078.jpg,0.3560612674077014,"a field photograph of <phalarisbarleygrasssilvergrassspeargrassclovercapeweed> pasture vegetation, natural lighting"
augmented/ID1237349078_aug1.jpg,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,2015/10/13,Vic,2.5,0.38,3.189,26.221,9.39,38.8,12.579,True,train/ID1237349078.jpg,0.4228213588441183,"a field photograph of <phalarisbarleygrasssilvergrassspeargrassclovercapeweed> pasture vegetation, natural lighting"
augmented/ID1237349078_aug2.jpg,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,2015/10/13,Vic,2.5,0.38,3.189,26.221,9.39,38.8,12.579,True,train/ID1237349078.jpg,0.43005925108616994,"a field photograph of <phalarisbarleygrasssilvergrassspeargrassclovercapeweed> pasture vegetation, natural lighting"
augmented/ID12390962_aug0.jpg,Ryegrass,2015/5/18,Tas,5.0,0.56,0.0,15.2,14.0,29.2,14.0,True,train/ID12390962.jpg,0.3748656333920286,"a field photograph of <ryegrass> pasture vegetation, natural lighting"
augmented/ID12390962_aug1.jpg,Ryegrass,2015/5/18,Tas,5.0,0.56,0.0,15.2,14.0,29.2,14.0,True,train/ID12390962.jpg,0.3690208908440812,"a field photograph of <ryegrass> pasture vegetation, natural lighting"
augmented/ID12390962_aug2.jpg,Ryegrass,2015/5/18,Tas,5.0,0.56,0.0,15.2,14.0,29.2,14.0,True,train/ID12390962.jpg,0.3948613547833132,"a field photograph of <ryegrass> pasture vegetation, natural lighting"
augmented/ID1244346858_aug0.jpg,Fescue,2015/10/6,NSW,12.3333,0.45,0.0,30.9343,49.2657,80.2,49.2657,True,train/ID1244346858.jpg,0.36834880357872335,"a realistic photo of <fescue> vegetation, field setting"
augmented/ID1244346858_aug1.jpg,Fescue,2015/10/6,NSW,12.3333,0.45,0.0,30.9343,49.2657,80.2,49.2657,True,train/ID1244346858.jpg,0.39626280684009674,"a realistic photo of <fescue> vegetation, field setting"
augmented/ID1244346858_aug2.jpg,Fescue,2015/10/6,NSW,12.3333,0.45,0.0,30.9343,49.2657,80.2,49.2657,True,train/ID1244346858.jpg,0.43744859540705805,"a realistic photo of <fescue> vegetation, field setting"
augmented/ID1249094008_aug0.jpg,Ryegrass,2015/6/26,Vic,4.0,0.71,0.0,16.3603,4.5809,20.9412,4.5809,True,train/ID1249094008.jpg,0.3943130745053457,"a field photograph of <ryegrass> pasture vegetation, natural lighting"
augmented/ID1249094008_aug1.jpg,Ryegrass,2015/6/26,Vic,4.0,0.71,0.0,16.3603,4.5809,20.9412,4.5809,True,train/ID1249094008.jpg,0.4361349104761831,"a field photograph of <ryegrass> pasture vegetation, natural lighting"
augmented/ID1249094008_aug2.jpg,Ryegrass,2015/6/26,Vic,4.0,0.71,0.0,16.3603,4.5809,20.9412,4.5809,True,train/ID1249094008.jpg,0.40503253124498484,"a field photograph of <ryegrass> pasture vegetation, natural lighting"
augmented/ID1251029854_aug0.jpg,Fescue,2015/5/7,NSW,5.0,0.55,0.0,22.0875,36.8125,58.9,36.8125,True,train/ID1251029854.jpg,0.4152144893998522,"a field photograph of <fescue> pasture vegetation, natural lighting"
augmented/ID1251029854_aug1.jpg,Fescue,2015/5/7,NSW,5.0,0.55,0.0,22.0875,36.8125,58.9,36.8125,True,train/ID1251029854.jpg,0.4040587938100305,"a field photograph of <fescue> pasture vegetation, natural lighting"
augmented/ID1251029854_aug2.jpg,Fescue,2015/5/7,NSW,5.0,0.55,0.0,22.0875,36.8125,58.9,36.8125,True,train/ID1251029854.jpg,0.35147578564956505,"a field photograph of <fescue> pasture vegetation, natural lighting"
augmented/ID1254829053_aug0.jpg,Ryegrass,2015/6/26,Vic,4.5,0.69,0.0,10.2162,4.2568,14.473,4.2568,True,train/ID1254829053.jpg,0.44263669830081276,"a field photograph of <ryegrass> pasture vegetation, natural lighting"
augmented/ID1254829053_aug1.jpg,Ryegrass,2015/6/26,Vic,4.5,0.69,0.0,10.2162,4.2568,14.473,4.2568,True,train/ID1254829053.jpg,0.43486957344143057,"a field photograph of <ryegrass> pasture vegetation, natural lighting"
augmented/ID1254829053_aug2.jpg,Ryegrass,2015/6/26,Vic,4.5,0.69,0.0,10.2162,4.2568,14.473,4.2568,True,train/ID1254829053.jpg,0.3666311110603914,"a field photograph of <ryegrass> pasture vegetation, natural lighting"
augmented/ID1268934251_aug0.jpg,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,2015/10/13,Vic,3.3,0.42,0.0,24.7869,17.2131,42.0,17.2131,True,train/ID1268934251.jpg,0.398135841797104,"a realistic photo of <phalarisbarleygrasssilvergrassspeargrassclovercapeweed> vegetation, field setting"
augmented/ID1268934251_aug1.jpg,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,2015/10/13,Vic,3.3,0.42,0.0,24.7869,17.2131,42.0,17.2131,True,train/ID1268934251.jpg,0.43646503940302156,"a realistic photo of <phalarisbarleygrasssilvergrassspeargrassclovercapeweed> vegetation, field setting"
augmented/ID1268934251_aug2.jpg,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,2015/10/13,Vic,3.3,0.42,0.0,24.7869,17.2131,42.0,17.2131,True,train/ID1268934251.jpg,0.4402442865510549,"a realistic photo of <phalarisbarleygrasssilvergrassspeargrassclovercapeweed> vegetation, field setting"
augmented/ID1275072698_aug0.jpg,Lucerne,2015/1/15,NSW,42.0,0.74,0.0,2.5,62.0,64.5,62.0,True,train/ID1275072698.jpg,0.3878973118976916,"an outdoor photo of <lucerne> grass, realistic, daylight"
augmented/ID1275072698_aug1.jpg,Lucerne,2015/1/15,NSW,42.0,0.74,0.0,2.5,62.0,64.5,62.0,True,train/ID1275072698.jpg,0.4485308843779726,"an outdoor photo of <lucerne> grass, realistic, daylight"
augmented/ID1275072698_aug2.jpg,Lucerne,2015/1/15,NSW,42.0,0.74,0.0,2.5,62.0,64.5,62.0,True,train/ID1275072698.jpg,0.37652030581721524,"an outdoor photo of <lucerne> grass, realistic, daylight"
augmented/ID1277756619_aug0.jpg,Ryegrass,2015/7/1,Tas,3.0,0.4,0.0,3.2,6.0,9.2,6.0,True,train/ID1277756619.jpg,0.37852492289469203,"a realistic photo of <ryegrass> vegetation, field setting"
augmented/ID1277756619_aug1.jpg,Ryegrass,2015/7/1,Tas,3.0,0.4,0.0,3.2,6.0,9.2,6.0,True,train/ID1277756619.jpg,0.4196591503600163,"a realistic photo of <ryegrass> vegetation, field setting"
augmented/ID1277756619_aug2.jpg,Ryegrass,2015/7/1,Tas,3.0,0.4,0.0,3.2,6.0,9.2,6.0,True,train/ID1277756619.jpg,0.4230505317415466,"a realistic photo of <ryegrass> vegetation, field setting"
augmented/ID1291116815_aug0.jpg,Ryegrass_Clover,2015/7/2,Vic,3.0,0.76,1.24,3.72,19.84,24.8,21.08,True,train/ID1291116815.jpg,0.3654796825274064,"a realistic photo of <ryegrassclover> vegetation, field setting"
augmented/ID1291116815_aug1.jpg,Ryegrass_Clover,2015/7/2,Vic,3.0,0.76,1.24,3.72,19.84,24.8,21.08,True,train/ID1291116815.jpg,0.37967078254945646,"a realistic photo of <ryegrassclover> vegetation, field setting"
augmented/ID1291116815_aug2.jpg,Ryegrass_Clover,2015/7/2,Vic,3.0,0.76,1.24,3.72,19.84,24.8,21.08,True,train/ID1291116815.jpg,0.4468709364969159,"a realistic photo of <ryegrassclover> vegetation, field setting"
augmented/ID1294770420_aug0.jpg,Ryegrass_Clover,2015/11/9,Tas,3.3333,0.59,17.3814,36.1534,14.6004,68.1352,31.9818,True,train/ID1294770420.jpg,0.4247975560379064,"a field photograph of <ryegrassclover> pasture vegetation, natural lighting"
augmented/ID1294770420_aug1.jpg,Ryegrass_Clover,2015/11/9,Tas,3.3333,0.59,17.3814,36.1534,14.6004,68.1352,31.9818,True,train/ID1294770420.jpg,0.3557165272907483,"a field photograph of <ryegrassclover> pasture vegetation, natural lighting"
augmented/ID1294770420_aug2.jpg,Ryegrass_Clover,2015/11/9,Tas,3.3333,0.59,17.3814,36.1534,14.6004,68.1352,31.9818,True,train/ID1294770420.jpg,0.40841775944589714,"a field photograph of <ryegrassclover> pasture vegetation, natural lighting"
augmented/ID1314135397_aug0.jpg,Fescue_CrumbWeed,2015/1/15,NSW,6.0,0.75,0.0,16.6678,28.0322,44.7,28.0322,True,train/ID1314135397.jpg,0.35568795797286845,"an outdoor photo of <fescuecrumbweed> grass, realistic, daylight"
augmented/ID1314135397_aug1.jpg,Fescue_CrumbWeed,2015/1/15,NSW,6.0,0.75,0.0,16.6678,28.0322,44.7,28.0322,True,train/ID1314135397.jpg,0.40078284969934186,"an outdoor photo of <fescuecrumbweed> grass, realistic, daylight"
augmented/ID1314135397_aug2.jpg,Fescue_CrumbWeed,2015/1/15,NSW,6.0,0.75,0.0,16.6678,28.0322,44.7,28.0322,True,train/ID1314135397.jpg,0.4351342545344122,"an outdoor photo of <fescuecrumbweed> grass, realistic, daylight"
augmented/ID13162390_aug0.jpg,Ryegrass_Clover,2015/8/14,Vic,3.0,0.74,2.8667,2.8667,20.0667,25.8,22.9333,True,train/ID13162390.jpg,0.4095035106450028,"a field photograph of <ryegrassclover> pasture vegetation, natural lighting"
augmented/ID13162390_aug1.jpg,Ryegrass_Clover,2015/8/14,Vic,3.0,0.74,2.8667,2.8667,20.0667,25.8,22.9333,True,train/ID13162390.jpg,0.41752125536040907,"a field photograph of <ryegrassclover> pasture vegetation, natural lighting"
augmented/ID13162390_aug2.jpg,Ryegrass_Clover,2015/8/14,Vic,3.0,0.74,2.8667,2.8667,20.0667,25.8,22.9333,True,train/ID13162390.jpg,0.37352038950009314,"a field photograph of <ryegrassclover> pasture vegetation, natural lighting"
augmented/ID1337107565_aug0.jpg,Clover,2015/8/21,WA,1.0,0.39,10.04,0.0,0.0,10.04,10.04,True,train/ID1337107565.jpg,0.44415961272290894,"a field photograph of <clover> pasture vegetation, natural lighting"
augmented/ID1337107565_aug1.jpg,Clover,2015/8/21,WA,1.0,0.39,10.04,0.0,0.0,10.04,10.04,True,train/ID1337107565.jpg,0.4069675410138185,"a field photograph of <clover> pasture vegetation, natural lighting"
augmented/ID1337107565_aug2.jpg,Clover,2015/8/21,WA,1.0,0.39,10.04,0.0,0.0,10.04,10.04,True,train/ID1337107565.jpg,0.4078919057507211,"a field photograph of <clover> pasture vegetation, natural lighting"
augmented/ID1343327476_aug0.jpg,Phalaris_Clover,2015/8/14,Vic,5.0,0.71,3.1429,3.1429,37.7143,44.0,40.8571,True,train/ID1343327476.jpg,0.41193815103321035,"a field photograph of <phalarisclover> pasture vegetation, natural lighting"
augmented/ID1343327476_aug1.jpg,Phalaris_Clover,2015/8/14,Vic,5.0,0.71,3.1429,3.1429,37.7143,44.0,40.8571,True,train/ID1343327476.jpg,0.39192249153358727,"a field photograph of <phalarisclover> pasture vegetation, natural lighting"
augmented/ID1343327476_aug2.jpg,Phalaris_Clover,2015/8/14,Vic,5.0,0.71,3.1429,3.1429,37.7143,44.0,40.8571,True,train/ID1343327476.jpg,0.40836722892912247,"a field photograph of <phalarisclover> pasture vegetation, natural lighting"
augmented/ID1345375788_aug0.jpg,Ryegrass_Clover,2015/6/26,Tas,3.0,0.6,2.3762,7.7226,8.7127,18.8115,11.0889,True,train/ID1345375788.jpg,0.44347062577364277,a top-down image of <ryegrassclover> biomass in a paddock
augmented/ID1345375788_aug1.jpg,Ryegrass_Clover,2015/6/26,Tas,3.0,0.6,2.3762,7.7226,8.7127,18.8115,11.0889,True,train/ID1345375788.jpg,0.3704259199423537,a top-down image of <ryegrassclover> biomass in a paddock
augmented/ID1345375788_aug2.jpg,Ryegrass_Clover,2015/6/26,Tas,3.0,0.6,2.3762,7.7226,8.7127,18.8115,11.0889,True,train/ID1345375788.jpg,0.4216191800789415,a top-down image of <ryegrassclover> biomass in a paddock
augmented/ID135365668_aug0.jpg,Phalaris_Ryegrass_Clover,2015/6/26,Vic,3.0,0.74,2.4,1.8667,17.3333,21.6,19.7333,True,train/ID135365668.jpg,0.3738685952615846,"a photograph of pasture vegetation, outdoor field, natural lighting"
augmented/ID135365668_aug1.jpg,Phalaris_Ryegrass_Clover,2015/6/26,Vic,3.0,0.74,2.4,1.8667,17.3333,21.6,19.7333,True,train/ID135365668.jpg,0.3895785846791255,"a photograph of pasture vegetation, outdoor field, natural lighting"
augmented/ID135365668_aug2.jpg,Phalaris_Ryegrass_Clover,2015/6/26,Vic,3.0,0.74,2.4,1.8667,17.3333,21.6,19.7333,True,train/ID135365668.jpg,0.41716902229599717,"a photograph of pasture vegetation, outdoor field, natural lighting"
augmented/ID1354190372_aug0.jpg,Ryegrass_Clover,2015/11/10,Tas,3.0,0.67,11.2565,6.5255,10.6039,28.3859,21.8604,True,train/ID1354190372.jpg,0.39572245725704525,a top-down image of <ryegrassclover> biomass in a paddock
augmented/ID1354190372_aug1.jpg,Ryegrass_Clover,2015/11/10,Tas,3.0,0.67,11.2565,6.5255,10.6039,28.3859,21.8604,True,train/ID1354190372.jpg,0.44290183317055143,a top-down image of <ryegrassclover> biomass in a paddock
augmented/ID1354190372_aug2.jpg,Ryegrass_Clover,2015/11/10,Tas,3.0,0.67,11.2565,6.5255,10.6039,28.3859,21.8604,True,train/ID1354190372.jpg,0.44357342874448236,a top-down image of <ryegrassclover> biomass in a paddock
augmented/ID1357758282_aug0.jpg,Lucerne,2015/1/15,NSW,62.0,0.77,0.0,4.8,107.3,112.1,107.3,True,train/ID1357758282.jpg,0.39582855226185865,"a field photograph of <lucerne> pasture vegetation, natural lighting"
augmented/ID1357758282_aug1.jpg,Lucerne,2015/1/15,NSW,62.0,0.77,0.0,4.8,107.3,112.1,107.3,True,train/ID1357758282.jpg,0.44984544408544425,"a field photograph of <lucerne> pasture vegetation, natural lighting"
augmented/ID1357758282_aug2.jpg,Lucerne,2015/1/15,NSW,62.0,0.77,0.0,4.8,107.3,112.1,107.3,True,train/ID1357758282.jpg,0.44960964478550947,"a field photograph of <lucerne> pasture vegetation, natural lighting"
augmented/ID1357768767_aug0.jpg,Fescue,2015/2/25,NSW,15.0,0.68,0.0,5.4497,104.1503,109.6,104.1503,True,train/ID1357768767.jpg,0.40376344041016277,"a field photograph of <fescue> pasture vegetation, natural lighting"
augmented/ID1357768767_aug1.jpg,Fescue,2015/2/25,NSW,15.0,0.68,0.0,5.4497,104.1503,109.6,104.1503,True,train/ID1357768767.jpg,0.4005884694048766,"a field photograph of <fescue> pasture vegetation, natural lighting"
augmented/ID1357768767_aug2.jpg,Fescue,2015/2/25,NSW,15.0,0.68,0.0,5.4497,104.1503,109.6,104.1503,True,train/ID1357768767.jpg,0.36324565703664674,"a field photograph of <fescue> pasture vegetation, natural lighting"
augmented/ID1370004842_aug0.jpg,Fescue,2015/10/6,NSW,9.6667,0.55,0.0,21.9986,55.8014,77.8,55.8014,True,train/ID1370004842.jpg,0.43808641736864395,a top-down image of <fescue> biomass in a paddock
augmented/ID1370004842_aug1.jpg,Fescue,2015/10/6,NSW,9.6667,0.55,0.0,21.9986,55.8014,77.8,55.8014,True,train/ID1370004842.jpg,0.4379270242484543,a top-down image of <fescue> biomass in a paddock
